R_Wrist_RotX,R_Wrist_RotY,R_Wrist_RotZ,R_Wrist_RotW,R_IndexMetacarpal_PosX,R_IndexMetacarpal_PosY,R_IndexMetacarpal_PosZ,R_IndexProximal_PosX,R_IndexProximal_PosY,R_IndexProximal_PosZ,R_IndexProximal_RotX,R_IndexProximal_RotY,R_IndexProximal_RotZ,R_IndexProximal_RotW,R_IndexIntermediate_RotX,R_IndexIntermediate_RotY,R_IndexIntermediate_RotZ,R_IndexIntermediate_RotW,R_IndexDistal_RotX,R_IndexDistal_RotY,R_IndexDistal_RotZ,R_IndexDistal_RotW,R_LittleProximal_RotX,R_LittleProximal_RotY,R_LittleProximal_RotZ,R_LittleProximal_RotW,R_LittleIntermediate_RotX,R_LittleIntermediate_RotY,R_LittleIntermediate_RotZ,R_LittleIntermediate_RotW,R_LittleDistal_RotX,R_LittleDistal_RotY,R_LittleDistal_RotZ,R_LittleDistal_RotW,R_MiddleMetacarpal_PosX,R_MiddleMetacarpal_PosY,R_MiddleMetacarpal_PosZ,R_MiddleProximal_PosX,R_MiddleProximal_PosY,R_MiddleProximal_PosZ,R_MiddleProximal_RotX,R_MiddleProximal_RotY,R_MiddleProximal_RotZ,R_MiddleProximal_RotW,R_MiddleIntermediate_RotX,R_MiddleIntermediate_RotY,R_MiddleIntermediate_RotZ,R_MiddleIntermediate_RotW,R_MiddleDistal_RotX,R_MiddleDistal_RotY,R_MiddleDistal_RotZ,R_MiddleDistal_RotW,R_Palm_PosX,R_Palm_PosY,R_Palm_PosZ,R_RingProximal_RotX,R_RingProximal_RotY,R_RingProximal_RotZ,R_RingProximal_RotW,R_RingIntermediate_RotX,R_RingIntermediate_RotY,R_RingIntermediate_RotZ,R_RingIntermediate_RotW,R_RingDistal_RotX,R_RingDistal_RotY,R_RingDistal_RotZ,R_RingDistal_RotW,R_ThumbMetacarpal_PosX,R_ThumbMetacarpal_PosY,R_ThumbMetacarpal_PosZ,R_ThumbMetacarpal_RotX,R_ThumbMetacarpal_RotY,R_ThumbMetacarpal_RotZ,R_ThumbMetacarpal_RotW,R_ThumbProximal_RotX,R_ThumbProximal_RotY,R_ThumbProximal_RotZ,R_ThumbProximal_RotW,Letter
0.000000,0.000000,0.000000,1.000000,-0.015809,-0.014092,0.039325,-0.024167,-0.007508,0.098509,0.353088,0.019973,0.035243,0.934713,0.737292,0.037785,-0.003207,0.674509,0.847425,0.064361,-0.004933,0.526976,-0.171331,0.183159,-0.068671,0.965600,-0.105588,0.207709,-0.132044,0.963469,-0.133232,0.163038,-0.121410,0.970014,0.000824,-0.010016,0.037106,-0.001771,-0.002610,0.098151,0.128612,0.057347,-0.013164,0.989948,0.197041,0.061302,-0.028240,0.978069,0.136962,0.073301,-0.060934,0.985979,-0.000473,-0.006313,0.067628,0.011412,0.084998,-0.050536,0.995033,0.079813,0.082066,-0.091508,0.989202,0.066462,0.054371,-0.097064,0.991567,-0.021952,-0.025180,0.039247,0.079606,-0.278919,0.726930,0.622446,0.157963,-0.118436,0.711121,0.674780,F
0.000000,0.000000,0.000000,1.000000,-0.015810,-0.014091,0.039325,-0.024167,-0.007508,0.098509,0.352473,0.019916,0.035250,0.934946,0.737404,0.037717,-0.003207,0.674390,0.847790,0.064282,-0.004945,0.526399,-0.171354,0.182458,-0.068880,0.965714,-0.105221,0.206949,-0.132296,0.963638,-0.132858,0.162274,-0.121702,0.970157,0.000824,-0.010016,0.037106,-0.001771,-0.002610,0.098151,0.126653,0.055784,-0.012930,0.990293,0.194909,0.059743,-0.027893,0.978603,0.135028,0.071640,-0.060735,0.986381,-0.000474,-0.006313,0.067628,0.010671,0.082452,-0.050591,0.995253,0.078944,0.079520,-0.091365,0.989493,0.065591,0.051814,-0.096921,0.991776,-0.021953,-0.025180,0.039246,0.079407,-0.278762,0.726925,0.622549,0.158218,-0.117822,0.711182,0.674763,F
0.000000,0.000000,0.000000,1.000000,-0.015814,-0.014089,0.039324,-0.024167,-0.007508,0.098509,0.352132,0.019550,0.035359,0.935078,0.737788,0.037426,-0.002979,0.673987,0.848397,0.064022,-0.004681,0.525455,-0.171532,0.181682,-0.069078,0.965814,-0.105089,0.206121,-0.132515,0.963800,-0.132676,0.161435,-0.121959,0.970290,0.000820,-0.010015,0.037105,-0.001771,-0.002610,0.098151,0.124563,0.053901,-0.012669,0.990666,0.193159,0.057852,-0.027531,0.979074,0.133482,0.069660,-0.060534,0.986745,-0.000475,-0.006312,0.067628,0.010054,0.079661,-0.050669,0.995483,0.078678,0.076689,-0.091274,0.989746,0.065471,0.048963,-0.096870,0.991934,-0.021960,-0.025175,0.039245,0.079163,-0.278707,0.726840,0.622704,0.157970,-0.117829,0.711055,0.674955,F
0.000000,0.000000,0.000000,1.000000,-0.015816,-0.014088,0.039324,-0.024167,-0.007508,0.098509,0.348416,0.019002,0.035460,0.936476,0.735335,0.036882,-0.002667,0.676694,0.846640,0.063557,-0.004391,0.528339,-0.171833,0.181259,-0.069142,0.965835,-0.105146,0.205651,-0.132618,0.963880,-0.132655,0.160952,-0.122088,0.970357,0.000817,-0.010015,0.037105,-0.001771,-0.002610,0.098151,0.123898,0.053876,-0.012633,0.990751,0.193193,0.057804,-0.027539,0.979069,0.133580,0.069610,-0.060555,0.986734,-0.000477,-0.006312,0.067628,0.009567,0.078731,-0.050676,0.995561,0.078707,0.075702,-0.091265,0.989821,0.065570,0.047968,-0.096881,0.991975,-0.021966,-0.025172,0.039244,0.078859,-0.278550,0.726784,0.622877,0.157486,-0.117910,0.710894,0.675222,F
0.000000,0.000000,0.000000,1.000000,-0.015809,-0.014092,0.039325,-0.024167,-0.007508,0.098509,0.344012,0.018809,0.035435,0.938108,0.732208,0.036577,-0.002621,0.680093,0.844218,0.063289,-0.004421,0.532233,-0.172033,0.181273,-0.069096,0.965801,-0.104964,0.205602,-0.132680,0.963902,-0.132419,0.160896,-0.122172,0.970388,0.000825,-0.010017,0.037106,-0.001771,-0.002610,0.098151,0.123566,0.054020,-0.012628,0.990785,0.193552,0.057925,-0.027588,0.978990,0.133938,0.069747,-0.060593,0.986674,-0.000473,-0.006313,0.067628,0.009239,0.078392,-0.050668,0.995591,0.078860,0.075311,-0.091280,0.989837,0.065564,0.047592,-0.096885,0.991993,-0.021951,-0.025180,0.039247,0.078869,-0.278248,0.726963,0.622802,0.157623,-0.117407,0.711072,0.675091,F
0.000000,0.000000,0.000000,1.000000,-0.015796,-0.014099,0.039328,-0.024167,-0.007508,0.098509,0.344371,0.018812,0.035441,0.937976,0.732991,0.036590,-0.002643,0.679249,0.844954,0.063286,-0.004425,0.531064,-0.172245,0.181167,-0.069083,0.965784,-0.104574,0.205401,-0.132823,0.963967,-0.131975,0.160687,-0.122352,0.970460,0.000838,-0.010020,0.037109,-0.001771,-0.002610,0.098151,0.123957,0.053486,-0.012605,0.990765,0.195026,0.057368,-0.027591,0.978730,0.135520,0.069243,-0.060626,0.986491,-0.000466,-0.006315,0.067630,0.009113,0.077225,-0.050711,0.995682,0.079699,0.074057,-0.091331,0.989860,0.066264,0.046355,-0.096955,0.991998,-0.021924,-0.025195,0.039252,0.079238,-0.278003,0.727282,0.622493,0.158053,-0.116940,0.711430,0.674694,F
0.000000,0.000000,0.000000,1.000000,-0.015772,-0.014113,0.039333,-0.024167,-0.007508,0.098509,0.329539,0.017915,0.035417,0.943308,0.721055,0.035381,-0.002254,0.691970,0.835345,0.062264,-0.004283,0.546172,-0.172422,0.181232,-0.069025,0.965744,-0.104758,0.205461,-0.132775,0.963941,-0.132300,0.160766,-0.122263,0.970414,0.000862,-0.010027,0.037114,-0.001771,-0.002610,0.098151,0.123023,0.053488,-0.012559,0.990882,0.195922,0.057312,-0.027660,0.978553,0.136287,0.069232,-0.060665,0.986384,-0.000454,-0.006318,0.067632,0.008667,0.070955,-0.050957,0.996139,0.080909,0.067648,-0.091257,0.990227,0.067583,0.039935,-0.096996,0.992184,-0.021876,-0.025222,0.039262,0.080430,-0.278041,0.727831,0.621681,0.159232,-0.116666,0.712149,0.673704,F
0.000000,0.000000,0.000000,1.000000,-0.015712,-0.014145,0.039345,-0.024167,-0.007508,0.098509,0.245224,0.015920,0.034207,0.968732,0.643514,0.030849,-0.002086,0.764810,0.772285,0.058174,-0.006249,0.632577,-0.171446,0.180973,-0.069312,0.965946,-0.103768,0.205237,-0.133007,0.964064,-0.131449,0.160557,-0.122522,0.970532,0.000922,-0.010043,0.037126,-0.001771,-0.002610,0.098151,0.092328,0.053855,-0.011065,0.994210,0.165037,0.057456,-0.026313,0.984261,0.104767,0.068164,-0.059564,0.990368,-0.000425,-0.006326,0.067638,0.006335,0.070802,-0.050824,0.996175,0.078393,0.067441,-0.091097,0.990458,0.064468,0.039765,-0.096695,0.992428,-0.021757,-0.025287,0.039286,0.082409,-0.277274,0.729213,0.620142,0.160996,-0.115402,0.713674,0.671887,F
0.000000,0.000000,0.000000,1.000000,-0.015660,-0.014173,0.039355,-0.024167,-0.007508,0.098509,0.235014,0.015862,0.034013,0.971267,0.632474,0.030453,-0.002139,0.773980,0.763104,0.057795,-0.006633,0.643652,-0.158781,0.179866,-0.072328,0.968094,-0.090718,0.204550,-0.135554,0.965171,-0.118559,0.159864,-0.125723,0.971896,0.000974,-0.010057,0.037136,-0.001771,-0.002610,0.098151,0.082937,0.053982,-0.010608,0.995035,0.155509,0.057516,-0.025896,0.985819,0.095337,0.067836,-0.059261,0.991362,-0.000399,-0.006333,0.067643,0.000932,0.070819,-0.050499,0.996210,0.072575,0.067331,-0.090739,0.990942,0.058162,0.039659,-0.096113,0.992878,-0.021653,-0.025343,0.039306,0.083737,-0.276240,0.730436,0.618985,0.162026,-0.114082,0.714898,0.670563,F
0.000000,0.000000,0.000000,1.000000,-0.015640,-0.014184,0.039359,-0.024167,-0.007508,0.098509,0.272830,0.017218,0.034481,0.961290,0.685821,0.032758,-0.003233,0.727025,0.811584,0.059522,-0.006505,0.581159,-0.130018,0.177029,-0.079155,0.972364,-0.060759,0.202591,-0.141354,0.967101,-0.088494,0.157854,-0.133131,0.974437,0.000994,-0.010063,0.037140,-0.001771,-0.002610,0.098151,0.082428,0.053559,-0.010567,0.995101,0.155341,0.057082,-0.025846,0.985872,0.095529,0.067376,-0.059297,0.991372,-0.000388,-0.006336,0.067645,-0.002647,0.070602,-0.050297,0.996232,0.068895,0.067015,-0.090514,0.991247,0.054338,0.039330,-0.095767,0.993141,-0.021612,-0.025365,0.039314,0.083930,-0.275552,0.730925,0.618689,0.162111,-0.113302,0.715310,0.670234,F
0.000000,0.000000,0.000000,1.000000,-0.015627,-0.014190,0.039361,-0.024167,-0.007508,0.098509,0.303429,0.018615,0.034724,0.952039,0.728031,0.034781,-0.004534,0.684647,0.852656,0.060663,-0.007234,0.518889,-0.109181,0.174883,-0.084024,0.974903,-0.038570,0.200983,-0.145580,0.967949,-0.065668,0.156153,-0.138662,0.975744,0.001006,-0.010066,0.037142,-0.001771,-0.002610,0.098151,0.086348,0.051269,-0.010662,0.994888,0.162068,0.054765,-0.025917,0.984918,0.102599,0.065309,-0.059481,0.990793,-0.000382,-0.006338,0.067646,-0.002614,0.069647,-0.050351,0.996297,0.069574,0.066005,-0.090553,0.991263,0.055050,0.038321,-0.095841,0.993134,-0.021588,-0.025378,0.039319,0.084568,-0.275608,0.731191,0.618262,0.162753,-0.113186,0.715674,0.669709,F
0.000000,0.000000,0.000000,1.000000,-0.015627,-0.014190,0.039361,-0.024167,-0.007508,0.098509,0.321080,0.019580,0.034786,0.946211,0.753528,0.036001,-0.005591,0.656406,0.877696,0.061129,-0.008100,0.475235,-0.093536,0.173863,-0.087501,0.976405,-0.021857,0.200339,-0.148630,0.968140,-0.048271,0.155424,-0.142721,0.976291,0.001006,-0.010066,0.037142,-0.001771,-0.002610,0.098151,0.093962,0.046462,-0.010777,0.994433,0.176304,0.049879,-0.025981,0.982728,0.117702,0.060943,-0.059795,0.989372,-0.000382,-0.006338,0.067646,-0.000926,0.067610,-0.050557,0.996430,0.072177,0.063944,-0.090683,0.991200,0.057751,0.036266,-0.096081,0.993035,-0.021588,-0.025377,0.039319,0.085254,-0.276216,0.731160,0.617933,0.163416,-0.113761,0.715803,0.669313,F
0.000000,0.000000,0.000000,1.000000,-0.016030,-0.013967,0.039278,-0.024167,-0.007508,0.098509,0.351366,0.021152,0.034842,0.935351,0.774747,0.038209,-0.006302,0.631085,0.900456,0.062458,-0.009303,0.430339,0.009884,0.165366,-0.110223,0.980004,0.098030,0.192307,-0.170517,0.961422,0.070634,0.148067,-0.170663,0.971577,0.000604,-0.009954,0.037059,-0.001771,-0.002610,0.098151,0.129049,0.058547,-0.013290,0.989819,0.263369,0.060448,-0.032761,0.962242,0.224310,0.074218,-0.068239,0.969289,-0.000584,-0.006282,0.067605,0.042428,0.080425,-0.052924,0.994450,0.125420,0.077071,-0.095000,0.984533,0.119549,0.049024,-0.102876,0.986266,-0.022393,-0.024930,0.039153,0.083051,-0.291635,0.721304,0.622714,0.163470,-0.130764,0.707949,0.674527,F
0.000000,0.000000,0.000000,1.000000,-0.016123,-0.013912,0.039258,-0.024167,-0.007508,0.098509,0.356004,0.020569,0.035106,0.933599,0.805621,0.037593,-0.007432,0.591190,0.927281,0.060797,-0.009775,0.369267,-0.059188,0.191363,-0.091484,0.975453,0.023560,0.217048,-0.155835,0.963354,-0.003088,0.172446,-0.151837,0.973241,0.000511,-0.009927,0.037039,-0.001771,-0.002610,0.098151,0.129375,0.058671,-0.013319,0.989769,0.248027,0.061086,-0.031784,0.966303,0.208201,0.074245,-0.067328,0.972938,-0.000630,-0.006268,0.067595,0.031612,0.081757,-0.052124,0.994786,0.114667,0.078079,-0.094334,0.985828,0.109231,0.049903,-0.101953,0.987514,-0.022579,-0.024822,0.039112,0.079404,-0.292453,0.719110,0.625338,0.164655,-0.127737,0.706600,0.676231,F
0.000000,0.000000,0.000000,1.000000,-0.016280,-0.013819,0.039222,-0.024167,-0.007508,0.098509,0.366066,0.019786,0.035541,0.929700,0.826894,0.037222,-0.007572,0.561074,0.945035,0.059716,-0.009609,0.321327,-0.071256,0.204797,-0.086022,0.972410,0.003815,0.231268,-0.150025,0.961246,-0.022625,0.186671,-0.144747,0.971438,0.000354,-0.009880,0.037003,-0.001771,-0.002610,0.098151,0.130092,0.058915,-0.013379,0.989660,0.240790,0.061584,-0.031350,0.968114,0.200149,0.074477,-0.066835,0.974642,-0.000708,-0.006245,0.067577,0.024562,0.083294,-0.051570,0.994887,0.107601,0.079407,-0.093920,0.986558,0.102728,0.051123,-0.101404,0.988206,-0.022892,-0.024634,0.039040,0.073484,-0.294062,0.715329,0.629629,0.165662,-0.124239,0.703963,0.679380,F
0.000000,0.000000,0.000000,1.000000,-0.016525,-0.013666,0.039162,-0.024167,-0.007508,0.098509,0.395246,0.014660,0.037966,0.917674,0.847394,0.035149,-0.002835,0.529793,0.956287,0.058688,-0.003500,0.286459,-0.099317,0.224439,-0.074512,0.966546,-0.029430,0.250766,-0.139949,0.957426,-0.055382,0.206170,-0.132625,0.967904,0.000109,-0.009803,0.036943,-0.001771,-0.002610,0.098151,0.146552,0.058524,-0.014253,0.987367,0.254359,0.061368,-0.031930,0.964633,0.212026,0.074903,-0.066934,0.972088,-0.000831,-0.006207,0.067547,0.024523,0.083874,-0.051550,0.994840,0.108218,0.079922,-0.094019,0.986439,0.103705,0.051610,-0.101567,0.988062,-0.023382,-0.024328,0.038921,0.064683,-0.297100,0.709207,0.636061,0.161480,-0.125861,0.698181,0.686022,F
0.000000,0.000000,0.000000,1.000000,-0.016679,-0.013565,0.039122,-0.024167,-0.007508,0.098509,0.395867,0.008994,0.040056,0.917390,0.848246,0.031703,0.002092,0.528649,0.956516,0.056672,0.002240,0.286114,-0.113857,0.235287,-0.067810,0.962849,-0.051790,0.262268,-0.132331,0.954475,-0.077537,0.217698,-0.123615,0.965047,-0.000046,-0.009753,0.036903,-0.001771,-0.002610,0.098151,0.147177,0.057749,-0.014207,0.987321,0.251030,0.060738,-0.031539,0.965557,0.205639,0.074274,-0.066080,0.973566,-0.000908,-0.006181,0.067527,0.024089,0.083987,-0.051515,0.994843,0.108699,0.079936,-0.094089,0.986378,0.104487,0.051599,-0.101689,0.987967,-0.023692,-0.024126,0.038841,0.058017,-0.298041,0.705221,0.640679,0.159521,-0.124318,0.694580,0.690404,F
0.000000,0.000000,0.000000,1.000000,-0.016698,-0.013553,0.039117,-0.024167,-0.007508,0.098509,0.396656,0.007145,0.040760,0.917034,0.848684,0.030608,0.003729,0.528000,0.956430,0.056058,0.004184,0.286498,-0.115472,0.235759,-0.067238,0.962582,-0.054372,0.262825,-0.131552,0.954285,-0.080277,0.218277,-0.122643,0.964816,-0.000064,-0.009747,0.036898,-0.001771,-0.002610,0.098151,0.146418,0.054482,-0.013829,0.987625,0.250504,0.057517,-0.030830,0.965914,0.205458,0.070996,-0.065570,0.973882,-0.000917,-0.006178,0.067524,0.023544,0.083339,-0.051494,0.994911,0.109123,0.079186,-0.094110,0.986390,0.105482,0.050797,-0.101796,0.987892,-0.023728,-0.024102,0.038831,0.056682,-0.297629,0.704745,0.641513,0.158257,-0.124167,0.693874,0.691431,F
0.000000,0.000000,0.000000,1.000000,-0.016786,-0.013493,0.039094,-0.024167,-0.007508,0.098509,0.396935,-0.002916,0.044461,0.916764,0.848351,0.024450,0.012538,0.528721,0.955852,0.052442,0.014334,0.288776,-0.116568,0.235977,-0.066876,0.962421,-0.056280,0.263124,-0.130990,0.954170,-0.081808,0.218525,-0.122076,0.964703,-0.000152,-0.009717,0.036875,-0.001771,-0.002610,0.098150,0.145542,0.051034,-0.013431,0.987944,0.250188,0.054107,-0.030101,0.966216,0.205475,0.067539,-0.065041,0.974160,-0.000962,-0.006163,0.067513,0.022685,0.083084,-0.051439,0.994956,0.110956,0.078657,-0.094308,0.986209,0.107947,0.050222,-0.102128,0.987621,-0.023905,-0.023984,0.038784,0.052814,-0.298123,0.702403,0.644176,0.155435,-0.124939,0.691323,0.694481,F
0.000000,0.000000,0.000000,1.000000,-0.016800,-0.013484,0.039090,-0.024167,-0.007508,0.098509,0.397353,-0.003663,0.044754,0.916567,0.847459,0.023991,0.013254,0.530153,0.954493,0.052214,0.015238,0.293232,-0.117406,0.235097,-0.066885,0.962534,-0.057968,0.262341,-0.130683,0.954327,-0.083270,0.217703,-0.121761,0.964804,-0.000166,-0.009713,0.036871,-0.001771,-0.002610,0.098151,0.144730,0.050203,-0.013308,0.988107,0.250512,0.053252,-0.029957,0.966184,0.206487,0.066661,-0.065042,0.974007,-0.000968,-0.006161,0.067511,0.022182,0.082180,-0.051431,0.995042,0.113153,0.077493,-0.094489,0.986034,0.110818,0.049009,-0.102458,0.987330,-0.023932,-0.023965,0.038777,0.051340,-0.297353,0.702036,0.645051,0.154332,-0.124104,0.690728,0.695467,F
0.000000,0.000000,0.000000,1.000000,-0.016813,-0.013475,0.039086,-0.024167,-0.007508,0.098509,0.397263,-0.004000,0.044873,0.916598,0.834101,0.023480,0.014098,0.550932,0.942594,0.052199,0.016157,0.329440,-0.118121,0.234329,-0.066899,0.962633,-0.059355,0.261649,-0.130444,0.954464,-0.084454,0.216975,-0.121521,0.964895,-0.000180,-0.009708,0.036867,-0.001771,-0.002610,0.098151,0.143695,0.049121,-0.013151,0.988315,0.250574,0.052150,-0.029748,0.966234,0.207191,0.065527,-0.064982,0.973939,-0.000975,-0.006159,0.067509,0.021950,0.081508,-0.051436,0.995103,0.114929,0.076630,-0.094630,0.985883,0.113443,0.048078,-0.102757,0.987046,-0.023960,-0.023947,0.038769,0.050588,-0.297280,0.701669,0.645544,0.153852,-0.123985,0.690312,0.696008,F
0.000000,0.000000,0.000000,1.000000,-0.016828,-0.013465,0.039082,-0.024167,-0.007508,0.098509,0.397355,-0.004321,0.044996,0.916551,0.825514,0.023081,0.014719,0.563718,0.934633,0.052113,0.016809,0.351373,-0.118587,0.233977,-0.066868,0.962664,-0.060669,0.261403,-0.130129,0.954492,-0.085729,0.216720,-0.121152,0.964886,-0.000194,-0.009703,0.036863,-0.001771,-0.002610,0.098151,0.143023,0.048493,-0.013058,0.988444,0.253694,0.051415,-0.029799,0.965458,0.211661,0.064857,-0.065240,0.973004,-0.000983,-0.006156,0.067507,0.022043,0.081133,-0.051454,0.995130,0.117864,0.075995,-0.094895,0.985560,0.117340,0.047373,-0.103226,0.986576,-0.023989,-0.023927,0.038761,0.050035,-0.297441,0.701278,0.645937,0.153590,-0.124067,0.689940,0.696420,F
0.000000,0.000000,0.000000,1.000000,-0.016842,-0.013455,0.039078,-0.024167,-0.007508,0.098509,0.397923,-0.004909,0.045240,0.916290,0.820592,0.022603,0.015441,0.570859,0.929510,0.051901,0.017644,0.364700,-0.119084,0.233916,-0.066748,0.962625,-0.066056,0.262011,-0.128444,0.954195,-0.091237,0.217341,-0.119133,0.964493,-0.000208,-0.009698,0.036859,-0.001771,-0.002610,0.098151,0.142846,0.048319,-0.013032,0.988479,0.256926,0.051139,-0.029942,0.964613,0.216940,0.064621,-0.065685,0.971827,-0.000990,-0.006154,0.067505,0.022276,0.081047,-0.051473,0.995131,0.119997,0.075737,-0.095095,0.985303,0.120305,0.047052,-0.103590,0.986196,-0.024018,-0.023907,0.038753,0.049394,-0.297510,0.700889,0.646377,0.153397,-0.123912,0.689584,0.696843,F
0.000000,0.000000,0.000000,1.000000,-0.016854,-0.013447,0.039075,-0.024167,-0.007508,0.098509,0.398902,-0.005793,0.045614,0.915840,0.817958,0.021993,0.016347,0.574626,0.926050,0.051558,0.018752,0.373392,-0.119975,0.233750,-0.066550,0.962569,-0.073907,0.262780,-0.126014,0.953732,-0.099199,0.218119,-0.116237,0.963884,-0.000221,-0.009694,0.036856,-0.001771,-0.002610,0.098151,0.142917,0.048213,-0.013025,0.988474,0.257143,0.051031,-0.029930,0.964561,0.217396,0.064510,-0.065713,0.971730,-0.000996,-0.006152,0.067503,0.022361,0.080985,-0.051481,0.995134,0.120365,0.075652,-0.095124,0.985262,0.121099,0.046929,-0.103683,0.986095,-0.024042,-0.023891,0.038747,0.048530,-0.297258,0.700556,0.646918,0.153134,-0.123290,0.689242,0.697349,F
0.000000,0.000000,0.000000,1.000000,-0.016882,-0.013428,0.039067,-0.024167,-0.007508,0.098509,0.401764,-0.006031,0.045849,0.914575,0.817447,0.021932,0.016766,0.575343,0.924559,0.051601,0.019283,0.377036,-0.120237,0.233517,-0.066543,0.962593,-0.077256,0.262961,-0.125000,0.953551,-0.102544,0.218297,-0.115040,0.963638,-0.000248,-0.009685,0.036848,-0.001771,-0.002610,0.098151,0.143193,0.048180,-0.013034,0.988436,0.257398,0.051001,-0.029934,0.964494,0.218054,0.064472,-0.065780,0.971581,-0.001010,-0.006147,0.067499,0.022949,0.080897,-0.051526,0.995125,0.121173,0.075559,-0.095181,0.985164,0.122369,0.046798,-0.103821,0.985930,-0.024097,-0.023852,0.038731,0.046942,-0.297052,0.699796,0.647952,0.152536,-0.122575,0.688474,0.698364,F
0.000000,0.000000,0.000000,1.000000,-0.016940,-0.013387,0.039051,-0.024167,-0.007508,0.098509,0.406252,-0.005526,0.045890,0.912591,0.819805,0.022499,0.016572,0.571960,0.925748,0.052078,0.019117,0.374050,-0.119779,0.233262,-0.066738,0.962699,-0.077175,0.262775,-0.125037,0.953603,-0.102342,0.218094,-0.115119,0.963695,-0.000307,-0.009664,0.036832,-0.001771,-0.002610,0.098151,0.143597,0.048216,-0.013056,0.988375,0.257626,0.051044,-0.029948,0.964431,0.218768,0.064502,-0.065869,0.971412,-0.001039,-0.006137,0.067491,0.023912,0.080792,-0.051597,0.995107,0.122258,0.075471,-0.095254,0.985030,0.123857,0.046680,-0.103975,0.985733,-0.024214,-0.023772,0.038698,0.044267,-0.297262,0.698194,0.649770,0.151203,-0.122373,0.686861,0.700275,F
0.000000,0.000000,0.000000,1.000000,-0.016954,-0.013378,0.039047,-0.024167,-0.007508,0.098509,0.428093,-0.005214,0.046894,0.902502,0.833568,0.023907,0.017351,0.551626,0.934395,0.053418,0.020232,0.351630,-0.119064,0.232119,-0.067245,0.963028,-0.076016,0.261605,-0.125585,0.953946,-0.100906,0.216880,-0.115833,0.964035,-0.000320,-0.009660,0.036828,-0.001771,-0.002610,0.098151,0.145794,0.048512,-0.013185,0.988037,0.260221,0.051334,-0.030125,0.963713,0.221873,0.064877,-0.066083,0.970668,-0.001045,-0.006135,0.067489,0.027896,0.080469,-0.051889,0.995015,0.127005,0.075190,-0.095587,0.984419,0.129100,0.046389,-0.104505,0.985018,-0.024240,-0.023753,0.038691,0.043584,-0.297235,0.697826,0.650223,0.151321,-0.121779,0.686591,0.700618,F
0.000000,0.000000,0.000000,1.000000,-0.016992,-0.013351,0.039036,-0.024167,-0.007508,0.098509,0.427805,-0.005134,0.046846,0.902642,0.831368,0.023886,0.017351,0.554938,0.932430,0.053431,0.020204,0.356808,-0.118447,0.232281,-0.067369,0.963057,-0.075711,0.261830,-0.125593,0.953908,-0.100775,0.217128,-0.115804,0.963997,-0.000359,-0.009646,0.036817,-0.001771,-0.002610,0.098151,0.145936,0.048321,-0.013171,0.988026,0.261120,0.051124,-0.030131,0.963481,0.223590,0.064666,-0.066218,0.970279,-0.001065,-0.006128,0.067484,0.028668,0.081423,-0.051919,0.994914,0.128808,0.076060,-0.095820,0.984095,0.131621,0.047205,-0.104886,0.984605,-0.024318,-0.023699,0.038669,0.041941,-0.297508,0.696751,0.651359,0.150510,-0.121832,0.685533,0.701818,F
0.000000,0.000000,0.000000,1.000000,-0.016998,-0.013347,0.039034,-0.024167,-0.007508,0.098509,0.427817,-0.005796,0.047115,0.902618,0.831804,0.023469,0.017906,0.554284,0.932696,0.053141,0.020859,0.356118,-0.118110,0.232675,-0.067353,0.963004,-0.075281,0.262221,-0.125619,0.953831,-0.100391,0.217529,-0.115830,0.963943,-0.000364,-0.009644,0.036815,-0.001771,-0.002610,0.098151,0.145624,0.047641,-0.013088,0.988106,0.261008,0.050450,-0.029979,0.963551,0.223775,0.063971,-0.066139,0.970288,-0.001068,-0.006127,0.067483,0.028313,0.081574,-0.051890,0.994913,0.128885,0.076160,-0.095850,0.984074,0.132229,0.047254,-0.104985,0.984511,-0.024330,-0.023690,0.038665,0.041670,-0.297527,0.696587,0.651542,0.150573,-0.121619,0.685416,0.701955,F
0.000000,0.000000,0.000000,1.000000,-0.017009,-0.013339,0.039031,-0.024167,-0.007508,0.098509,0.427702,-0.006622,0.047444,0.902649,0.832195,0.022941,0.018595,0.553697,0.932988,0.052773,0.021660,0.355359,-0.118347,0.233211,-0.067142,0.962860,-0.075845,0.262789,-0.125346,0.953665,-0.101071,0.218116,-0.115482,0.963781,-0.000376,-0.009640,0.036812,-0.001771,-0.002610,0.098151,0.145320,0.047131,-0.013022,0.988176,0.261008,0.049939,-0.029871,0.963581,0.224223,0.063437,-0.066121,0.970221,-0.001073,-0.006125,0.067481,0.028197,0.081778,-0.051877,0.994900,0.129389,0.076299,-0.095920,0.983990,0.133353,0.047338,-0.105148,0.984337,-0.024352,-0.023675,0.038659,0.041120,-0.297530,0.696275,0.651910,0.150372,-0.121463,0.685113,0.702321,F
